First,177.48498916625977
,108.5667610168457
,107.38897323608398
,108.40868949890137
,108.6111068725586
,107.00297355651855
,106.72593116760254
,107.83195495605469
,105.49521446228027
,98.01983833312988
,96.07601165771484
,96.28605842590332
,96.23384475708008
,97.03898429870605
,96.38190269470215
,96.55880928039551
,97.63312339782715
,97.14508056640625
,98.25801849365234
,96.42791748046875
,97.92017936706543
,97.49293327331543
,96.55618667602539
,97.02420234680176
,97.31197357177734
,96.65513038635254
,97.08189964294434
,97.27692604064941
,97.53298759460449
,96.54569625854492
,96.46201133728027
Mean,99.79837735493978
Std. Dev.,4.785717751240904
