First,5.600929260253906
,2.0020008087158203
,1.6820430755615234
,1.461029052734375
,2.4199485778808594
,1.6388893127441406
,1.611948013305664
,1.4882087707519531
,1.4569759368896484
,1.5749931335449219
,2.4061203002929688
,2.3779869079589844
,1.5900135040283203
,1.4629364013671875
,1.5590190887451172
,1.631021499633789
,1.5368461608886719
,1.4157295227050781
,1.6226768493652344
,1.6040802001953125
,1.4700889587402344
,1.6520023345947266
,1.756906509399414
,3.4949779510498047
,2.825021743774414
,1.5101432800292969
,1.718759536743164
,2.9201507568359375
,2.1009445190429688
,4.096031188964844
,2.1800994873046875
Mean,1.9422531127929687
Std. Dev.,0.6542858079470447
