First,0.07650613784790039
,0.0090179443359375
,0.007582187652587891
,0.00748896598815918
,0.007764101028442383
,0.007719993591308594
,0.008001089096069336
,0.010031938552856445
,0.010786056518554688
,0.00752711296081543
,0.008588075637817383
,0.007627964019775391
,0.00688481330871582
,0.006945133209228516
,0.008194208145141602
,0.008862972259521484
,0.0066738128662109375
,0.0069580078125
,0.007554769515991211
,0.006964921951293945
,0.00758671760559082
,0.007154226303100586
,0.006953001022338867
,0.007679939270019531
,0.0068569183349609375
,0.00714111328125
,0.007383823394775391
,0.007570028305053711
,0.00722193717956543
,0.00745081901550293
,0.008194923400878906
Mean,0.007745583852132161
Std. Dev.,0.0009313412594510345
