First,140.43807983398438
,81.85601234436035
,81.30002021789551
,81.51602745056152
,81.23493194580078
,80.99102973937988
,82.23986625671387
,83.24122428894043
,84.45596694946289
,82.65185356140137
,82.82089233398438
,81.8948745727539
,80.33108711242676
,80.2309513092041
,81.96306228637695
,80.40189743041992
,81.40683174133301
,81.3589096069336
,80.25813102722168
,80.65605163574219
,80.22475242614746
,80.12676239013672
,83.59479904174805
,84.61904525756836
,80.45697212219238
,80.0020694732666
,82.64923095703125
,82.46612548828125
,80.1689624786377
,81.26521110534668
,80.78932762145996
Mean,81.57242933909098
Std. Dev.,1.288006886488969
