First,0.06737279891967773
,0.009321212768554688
,0.009743928909301758
,0.009330987930297852
,0.009480953216552734
,0.008516073226928711
,0.007544994354248047
,0.009308099746704102
,0.010294198989868164
,0.008589982986450195
,0.011101007461547852
,0.008886098861694336
,0.007848978042602539
,0.008473634719848633
,0.006875038146972656
,0.007451772689819336
,0.009732961654663086
,0.00843501091003418
,0.008188247680664062
,0.0071620941162109375
,0.00680994987487793
,0.0075190067291259766
,0.007303953170776367
,0.007589101791381836
,0.006821155548095703
,0.008998870849609375
,0.006669044494628906
,0.00960993766784668
,0.007069826126098633
,0.0068590641021728516
,0.008616924285888672
Mean,0.008338403701782227
Std. Dev.,0.0011869377239300833
