First,72.17693328857422
,8.353948593139648
,6.9561004638671875
,7.447004318237305
,7.364034652709961
,7.536888122558594
,7.56382942199707
,7.383108139038086
,7.373809814453125
,8.161067962646484
,9.667158126831055
,9.334087371826172
,7.38835334777832
,7.51805305480957
,7.776975631713867
,7.45081901550293
,7.218122482299805
,7.459878921508789
,9.171247482299805
,7.7321529388427734
,7.655143737792969
,6.669044494628906
,7.019996643066406
,7.34400749206543
,6.971120834350586
,7.361173629760742
,7.508993148803711
,7.0819854736328125
,7.002830505371094
,7.235050201416016
,7.207155227661133
Mean,7.597104708353678
Std. Dev.,0.6988201371020674
